id,Tweet
869603060309348352,#sb8 is a shameless attempt by #txlege to further restrict #reprorights. this heinous anti-#abortion bill will go to the governor’s desk. https://t.co/tcowf33rnq
876117193246769153,it's called #rapeculture https://t.co/cjjrj6shei
876415390565494784,i believe bill cosby @voxdotcom #rapeculture  https://t.co/p48uoxpb4m
876869144615858176,"yes and yes...this is what we call: #rapeculture
the #shitaintfunny.

#whysurvivorsdontreport https://t.co/1t9hcqle0n"
877135058129244161,"was anxious &amp; in need of a reason to procrastinate sleeping, so decided to help @mnt out by correcting an article for them. yw. #rapeculture https://t.co/avt3lmlwou"
878122868281823232,"how to actually win: be for the people.

#medicareforall + #reprorights + #lgbtrights = duh.

@ironstache gets it, @thedemocrats. https://t.co/gghtfudcjc"
878281528043724801,"✔️ slash coverage
✔️ increase premiums
✔️ restrict #reprorights
this #healthcarebill will have devastating impacts.
https://t.co/zyslobrvig"
878354738319835136,missouri advances bill allowing employers to fire women for using birth control https://t.co/xhndtqvggx (via @truthdig) #reprorights
879710870150029312,"the fight isn't over, but #hb2 scotus win gives us power to dismantle similar barriers to our #reprorights and health care across the us."
880110427765587968,"the idea that a woman's no never means no. how #rapeculture works, in a thread. https://t.co/jdwpcnkepa"
880418238043127808,our clients a and b are delighted that their long struggle has resulted in this decision @simpson_millar #abortionrights https://t.co/bd7bdvcifw
815352991251369984,congress proposes 'rape free zone' legislation to curb sexual assault - https://t.co/lv49wx3mux #rapeculture https://t.co/nnwhykvyen
815371778092478464,our #1 most popular post of 2016 - too many of us can relate. can you? https://t.co/o4ss4kcors #consent #parenting #gendernorms #rapeculture
815410937238843396,lesson for malignant narcissists: do not sexually harass a lawyer or try to coerce her. https://t.co/2am95yzs4n #patriarchy #rapeculture https://t.co/md4kqd5vtb
816375586352283648,here's how to be a better reproductive rights advocate in 2017 https://t.co/utofc0nygr #reprorights #reprohealth #prochoice https://t.co/lirh0r0vzd
816431766118559745,"these women will be powerful champions for women, families, and #reprorights. https://t.co/la5enl0vna"
816860417947537408,"says the ""bourbon enthusiast"" ...also how about maybe recommending to young men that they not rape anyone. #rapeculture https://t.co/ef2dhoyjge"
817090610423365633,"#breaking: @speakerryan announces plans to defund planned parenthood https://t.co/p9dvkpcqu6 
#istandwithpp #reprorights @ppact"
820029622553374720,.@jeanneshaheen sharply questioned trump's secretary of state nominee about whether he will protect #reprorights. https://t.co/lfkxiecct7
821896207790391296,"hey, price, we could bring you binders full of women!  take action: https://t.co/pj4whuxed4 #riggedcabinet #pricehearing #reprorights https://t.co/wr6ewjl1be"
822810602955476992,"if you're a vegetarian you don't eat meat, but you don't demand that meat is taken off all the menus. #abortionrights #womensmarch"
822953851183648768,seen at the #womensmarch today. a powerful day of solidarity as we march &amp; fight to end violence against women #rapeculture #sexualassault https://t.co/ysdmzlczkp
823327245783732224,men have told me that my whole life. didn't listen to them &amp; i won't listen to you. my constituents call the shots &amp; they want #reprorights! https://t.co/jbm8p9xxe3
823641013147275264,"every year, 303,000 women die in pregnancy or childbirth. it’s not pro-life to deny them access to reproductive health care.  #reprorights"
823670664687034368,less than 2 days after the historic #womensmarch and trump is already attacking #reprorights with his #globalgagrule https://t.co/tscm24fgzm
824011177453875201,.@repjohnlewis and i go to vote in defense of reproductive freedom and against hr 7. #reprorights https://t.co/o0rxos5er6
824020640952881152,were you at the #womensmarch on sat.? then you need to call your senators about #hr7 on wednesday. #reprorights https://t.co/hqyprjnu4m
824058202467733505,a great post-#womensmarch read: where do we go from here as #reprorights activists? https://t.co/k3rv2vmlby @rewire_news
824075367216541697,pay attention 2 our leaders. demand respect. hyde hurts women. this is unacceptable! #beboldendhyde #reprorights @ppsatwv @aclu_wv @ciera_17 https://t.co/7usvk5yxpm
824399607463636993,"always inspired to hear &amp; see 1 of my heroes, @cecilerichards, talk about the #urgencyofnow @ppact @ppadvocatespa #istandwithpp #reprorights https://t.co/10qjh71nz5"
824636518664982528,trump has set a disastrous course for women’s health &amp; #reprorights: https://t.co/ozsc5c0z4b @jessicavalenti #wontbepunished #beboldendhyde https://t.co/j9giuk7s69
824708850192437253,on our way to a legislative briefing on capitol hill hosted by our friends at @naral #reprorights https://t.co/7cputbytz4
824710011729371136,track all of the #antichoice #abortion and #reprorights bills at the #txlege with our bill tracker: https://t.co/to5rqi8slq #fightbacktx https://t.co/dikp4xmchf
825125236874104832,"this is what donald trump and the gop congress have done to #reprorights in one week.
 
one. week. https://t.co/n3hkxeqnr8"
825129047285968898,"""dshs admits the amendments have no health benefits and … induced no health problems."" #fightbacktx #reprorights #texas https://t.co/vrkggs24ji"
825204317367853056,"#rapeculture at baylor - *christian* school whose players, coaches, &amp; staff (incl. pres clinton investigator ken starr) defiled the bible https://t.co/bdwwyk4urw"
825548197326106624,"you can bet majority of germany, france, sweden, denmark all wish they had done the same. #rapeculture  #muslimban"
826151464716345344,"#reprorights are under assault given price, ryan &amp; others, plus #scotus vacancy. glad @nygovcuomo doing this &amp; hope other govs follow suit. https://t.co/j0zh23r4nl"
826195536390664192,how the hyde amendment &amp; h.r. 7 punish america’s poor women #reprorights https://t.co/fvfwqfp7fi
831596211140390912,"#whatwomenwant, on #valentinesday &amp; every day, is respect. respect for our bodies, our #reprorights, and our work at the office &amp; at home."
833868589581082624,#maga #trumptrain #americafirst #faith is beautiful. this hate?murder? #rapeculture ? is fear control not faith.#sociopaths aka#radicalislam https://t.co/laybydvfuh
834146515321028609,#globalgagrule restoration denies women their rights &amp; has a devastating impact worldwide https://t.co/eyup4x3sxu #ggrmustgo #reprorights
834851241104642048,"famous football-playing rapist jameis winston tells elementary school girls to be ""silent"" https://t.co/xfztryui7d #rapeculture"
836069444631719936,are you arguing that it's ok the president assaulted women or that casey affleck isn't that bad in comparison? either is yikes. #rapeculture https://t.co/6xt0tpshi6
836202542711336961,"america, where we don't send abusers &amp; rapists to prison. we give them #oscars or a nice oval office...
#rapeculture #misogyny #envelopegate https://t.co/thgfqlkqxb"
836216854343471104,rt @ppgreatplains: this sums up #reprorights day at @bierstation https://t.co/oort1bavlw
836605665992978433,over 300 world leaders are opposing #trumpglobalgag. join us in supporting the #reprorights of women everywhere. https://t.co/mtlt5b9mhq https://t.co/k2whgtvuy3
836676308717428742,and it's no wonder. #reprorights #equalpay #womenshealth #womensrights #humanrights https://t.co/n2lq4rsftl
836765034462261248,neil gorsuch poses an existential threat to our civil &amp; #reprorights. we must #stopgorsuch. #jointsession https://t.co/gbhcfwwuiz
836931016547831808,"join us for women's advocacy day in raleigh 3.14. #reprorights are on the agenda, among many other issues #womenmobilizenc @ppsatnc https://t.co/hrwn2p2orr"
842189250955218944,if the marines had taken slut pages seriously years ago when they were first exposed they wouldn't be having to answer now #rapeculture https://t.co/b7sbwirlmw
843152019745587201,tech companies are joining the #reprorights fight. here's why that matters: https://t.co/m9qib3shyu @thekenyeung #wewontgoback
843922265993547776,@repcomstock but certainly not issues just as important to women: #equalpay #reprorights #reprohealth #aca #daycare #maternitybenefit
843996112461742081,when pregnancy begins is a scientific fact. #nogorsuch #reprorights #shepersisted https://t.co/rshjauzgmj
845649479420272645,"you know, it takes two to tango... here's why men need to help pay for prenatal care: https://t.co/uy85al4nae #reprorights #bebold https://t.co/rrhnnms4t1"
845771143638368256,google #pizzagate. read this entire blog. if you know anything about #rapeculture &amp; #humantrafficking this shouldn't be too hard to imagine. https://t.co/286vtaqlta
847170047609131009,mainstream media jokes about prison rape are yet another manifestation of #rapeculture. https://t.co/jlyqkpvx9g
847309780192419843,@mattwalshblog a better question: why do you assume dinner with opposite sex will lead to sex??? #rapeculture #bettergetaburka
847522329152421888,sign the petition: tell @senatedems to stand their ground on #reprorights https://t.co/c4dghdho7c #wewontgoback #nomorebans #p2 https://t.co/cdafsvvgqw
847852212500004865,"defense says that the #rockvillerape was “consensual""

so where’s #rapeculture #believewomen #nomeansno #feminism #womensmarch 

#crickets https://t.co/lwl9tgvsqc"
847975088657846272,"when workplace sexual harassment ends in murder, is the company responsible? https://t.co/nvkm1isla5 #reprojustice #reprorights #reprohealth"
848184588555964417,#rapeculture is alive and well over at faux news! #amjoy https://t.co/17hyv3hrpc
848228371674808320,how ceos perpetuate rape culture https://t.co/gcqye7jtjw via @badgerherald #saam #wholefoods #rapeculture
848650810795884544,"#feminism2017 says the porn title ""young teen takes brutal dick"" is not #rapeculture."
849630343799984129,"you don't mean to make life harder for #survivors, but that's exactly what you're doing with these. https://t.co/judn3x9zet #rapeculture"
850012115343626240,over 2 dozen senators cited #gorsuch's troubling record on #reprorights as a reason they couldn't vote for his confirmation. #weobject https://t.co/5hnbsbvrsq
850842857946533888,she doesn't owe you anything! #endtheviolence #dontrape #nomeansno #rapeculture #endtrauma #nastywomenstrongertogether #nastywomenproject https://t.co/l9nzvsstve
854072956967952385,"'it's only sex' - a view i've heard many times when talking about rape, from men &amp; women alike. #rapeculture alive and kicking.
#broadchurch"
855481207798235136,"#tellviceverything toews broke ethical rules, again. https://t.co/0sdrfedme7 #nepotism #rapeculture #conjob #impunity. judge, tx to harper."
856142220587671552,will we abandon women’s rights in the name of progressive politics? https://t.co/xl4wxxbje2 via @thecut #reprorights
856381369672359936,"oh hell, yeah!!! thank you @tomperez #reprorights #womensrights https://t.co/lzrhoew5ks"
856600164353454080,"""red pill"" groups (intersection of anti-feminists &amp; white nationalists) have been promoting rape like this forever. #rapeculture https://t.co/ktwbysmxat"
856661475477213184,there's a growing movement of rapists*. #rapeculture https://t.co/ppbzr7wjt1
856673219952103424,@prisonplanet not to mention that a vote for her is real repudiation of #rapeculture.
856842376962289665,"regina fonseca, women's rights defender, discusses strategies for change on #abortion #reprorights in honduras &amp; n.ireland. @queensubelfast https://t.co/ta6m1bs5n5"
856902576444502016,fight for women's #reprorights in #ireland #uk &amp; #honduras continues. abortion must be decriminalised &amp; treated as healthcare &amp; #humanrights https://t.co/87hscsaxpu
856965535489241088,contraceptive pill sparked a huge economy revolution. #reprorights are crucial for women's economic empowerment. https://t.co/xp4fdxjkuw
857314750606266368,.@rewire_news unpacks how the #licensetodiscriminate executive order would harm #lgbt equality &amp; #reprorights https://t.co/b18vdgr3wq
857385422921633794,teaching #consent starts young. https://t.co/l2cvz17mgj #rapeculture #parenting #children #boundaries #manners
858326331184099328,"very pertinent message by @joebiden esp2 #youngmen against #sexualassault, ending #rapeculture, stop #lockerroomtalk &amp; act 2makethishappen https://t.co/odw4bcfdrh"
860445820885364736,i'm just gonna leave this riiight here #istandwithpp #womensrightsarehumanrights #reprorights https://t.co/yju0slaaa6
862505411416653828,tomorrow is a big day at #txlege! be sure to also follow our #reprorights partners for live updates @pptxvotes @naraltx @progresstx @tfn https://t.co/vrnun0aazo
862728578064158720,first anti #reprorights bill is up. #hb2962 is part of a wave of bills ultimately aimed to deny texans abortion care. #fightbacktx #txlege https://t.co/mdkqolnehm
864280728099405828,"carly marrying frank...
mikey-c standing up for 'em...
j shaking frank's hand...
#generalhospital is #rapeculture
#gh #jasam #friz https://t.co/qtymrshsj5"
866728035839594496,"hey @dietstartsmon__ your new drink ""pill cosby"" isn't raising awareness of #rapeculture, it's perpetuating it. https://t.co/yncq36wcsa"
867884507000705024,"a2:  gender inequity, norms and stereotypes further perpetuates and is a leading root cause to #rapeculture #teartalk #saam"
867915765772685312,.@jillfilipovic: #reprorights advocates worried dems are drifting towards giving up abortion rights to court trump voters. #rewirebookclub
868256185690062848,every single day. #victimblaming #rapeculture https://t.co/p8onua1ffw
869158952801533952,"""the judge said it was to his credit that he declined his friend’s offer to also rape her."" what a guy. #rapeculture
https://t.co/ibknljvtbe"
869191091509219328,an important development in irish women's reproductive rights and healthcare #nationalmaternityhospital #reprorights #ireland https://t.co/swehzyolwg
869631016146788357,"another despicable assault on women's #reprorights that would deny millions access to basic, preventative healthcare https://t.co/sa6swik60d"
876099294368890880,many women believe the hung jury in #billcosby makes it harder for women who have been raped and assaulted from coming forward. #rapeculture
876120656479473664,"we need to rise up a generation of loving, engaged fathers who teach their sons to respect women and destroy #rapeculture."
876408874743496705,i believe bill cosby. it’s time to start believing men who say they drug or sexually assault women. https://t.co/j7jazlk1ug #rapeculture
876841218570944512,we need to ensure that all provisions in #sb5 are promoting patients' safety and protecting their privacy #moleg #reprorights
876870988797009928,.@alidreith explains that missouri is *already* the third most restrictive state in the nation when it comes #reprorights. #moleg
877359388469710848,.@nygovcuomo you should have been lobbying #childvictimsact and .@scottreif1 .@leaderflanagan are a disgrace to new york. #rapeculture
877964421246615552,.@rewire_news breaks down a new study on how lawmakers are pushing junk science policy that restricts #reprorights https://t.co/6czfoctiwf
878018475968430080,these elected officials cast votes to help women on all bills voted on in their respective chambers. thank you! #moleg #reprorights https://t.co/yteaz3ssoq
878645683364016128,an important reminder as we discuss attacks on #abortionrights. https://t.co/n2hzuujkc5 #gender #trans #abortion #reproductiverights
879056255272321024,"when #reprorights are under attack, what do we do? stand-up comedy &amp; fight back! tix &amp; info for chicago (&amp; beyond!): https://t.co/thwmdw31c4 https://t.co/2stwomwotq"
879919654046662656,too many thoughts? this blog might help. #cosby #rapeculture #womensrights @rachelintheoc @madblack65 @siobhan_foran - ty @1julieanderson 🌻 https://t.co/lclooq25ez
880245691053953025,this poet's response to #victimblaming is everything. https://t.co/cg1mpkmdqf #rapeculture #sexualassault #rape
880384445940994048,incredibly disappointing news from ni court of appeal. majority says #abortionrights a political decision.time for @stellacreasy to step in!
880394694278230016,today's ruling by belfast appeals court is a step in wrong direction. our full reaction here: https://t.co/fvasfqozra #nihrc #abortionrights
880404742194778114,"an anti-choice agenda doesn't ""open the tent""--it slams a long fought-for door in the faces of women (&amp; men)who fought for #reprorights.
18/"
880412592195457025,fantastic news &amp; the right outcome. well done @stellacreasy &amp; all others who supported the motion. #abortionrights https://t.co/3wdmhvcp8l
880414937671184385,swift move from @theresa_may on #abortionrights. so will ni women get signatures from @nhs doctors in england then? congrats @stellacreasy
880416714260926465,"after a&amp;b @uksupremecourt battle, amazing to read govt accept ""direct implications for equality in treatment of women fr ni"" #abortionrights https://t.co/xjcv9xt8r8"
880446814473916416,"#reprorights victory: federal court rules that so-called ""crisis pregnancy centers"" cannot use misleading ads https://t.co/6uufheorlz"
880495917383680001,a new freedom for women in northern ireland - a good decision #abortionrights #westminster @bbcwalesnews https://t.co/5ehq3dh4in https://t.co/lnnzqfrcqx
815355819927564288,"☝🏾are these #male 🚹 acceptable 🤔
cir-cum-stances 
#rapeculture #normalized 
👊🏽 #nomeansno 💪🏾 https://t.co/0rtichrgzx"
815358192922357764,fun fact... 😂 #womenarepeople #rapeculture #feminism #feminist #womensrights #humanrights #consent #equality #socialjustice https://t.co/irohkjadz8
815367314048585728,"nytimes: ""she was 14 going on 35."" ignoring is proof of #rapeculture https://t.co/unkkdqocff"
815375230323421184,"suspension hopefully, that's disgusting #rapeculture https://t.co/1wmwwdbxse"
815382783124127745,"*ephebophilia is the word your looking for. also, #rapeculture https://t.co/nreqi6ubbo"
815394340700721152,"@politicallymine @cassandra0612 unicorn is defined a ""mythical."" do you see that anywhere in the #rapeculture definition?"
815398580911542272,complaints against furlong were investigated by the #rcmp. anyone surprised that no charges were laid? #rapeculture #mmiwg white #impunity https://t.co/alvzcpyhmx
815422554483675136,#reprorights activists: thank you for all you did in 2016 to fight for #reprofreedom &amp; gender equity. happy new year &amp; onward to 2017! https://t.co/lwscu7vmpl
816432572351782912,.@maggie_hassan is a champion for #reprorights. we need her now more than ever in the senate! https://t.co/epp8mecvh0
816704711688646656,when @nysassembly speaker @carlheastie speaks up for #reprorights &amp; gets all the applause. 👏👏👏 @nysa_majority https://t.co/zrynfhutds
817031627067035649,states are chipping away at #reprorights. here are some of the worst restrictions to watch out for: https://t.co/qvo38qjvvy @huffpostwomen https://t.co/0z7vofpwvf
818901530392674304,my body grows numb and heavy on campus. number and heavier with every #rapeculture upholding decision #ubc makes. https://t.co/onsgjyzlhl
822086815289081856,and thank you @maggie_hassan for standing up for #reprorights! https://t.co/bs66qfxvpm
822569020692058113,"women's rights are threatened at national, state, and local levels. honored to receive the @naralmissouri endorsement today. #reprorights"
823584251329347584,".@potus says he respects women, then imposes #trumpglobalgag rule denying #reprorights worldwide. https://t.co/2adrerl4hx https://t.co/gq3blcygc3"
823950479558373378,no fed $$ can be used for #abortion b/c of #hyde. i oppose gop's effort to restrict #reprorights &amp; tell women what won't be covered
823985611140960257,#rapeculture barbara kay: betsy devos’ an excellent pick for secretary of education https://t.co/rxtchzbr1d via @fullcomment
