id,Tweet
862637880656711681,get results_follow a new tactic! #prolife #chooselife #pray #unite #us #jesus #amen #church #speakup #hope #joy #life #god #bible #dnc #gop https://t.co/krqccu2uam
862872980115918849,quite possibly the cutest #prolife marcher ever! #choice42 #standonguard #marchforlife #wakeupcanada #canada150 #life #love #chooselife https://t.co/ucbrfvsmda
863086010992930816,ex sickboy @roryspeed of @hollyoaks is in the audience for @trainspotlive tonight!  #chooselife https://t.co/mwvj4ptac9
863824864146337792,"finley’s parents are grateful #abortion pill reversal saved their little girl 
https://t.co/md1c6pag1c
#prolife  #chooselife"
865597965632765954,clear for all to see #votelabour #forthemany #ge2017 #chooselife ❤️🌹 https://t.co/kjpjgwfyhx
867721637097078785,"thank you for standing with #maddirunkles @pynance! 

#prolifegen
#pregnantoncampus
#letmaddiwalk https://t.co/igzxeryqm1"
868200733937729536,i cannot put into words how phenomenal @trainspotlive was! i'd gladly go back tomorrow to experience it all over again! #chooselife
868539833555333121,"mt @liveaction ""one of the best pro-life signs that we've ever seen!"" #prolife #prolifegen https://t.co/t4mqwqkrjs"
868965369897254912,"mt @savethestorks ""women deserve better than abortion."" oregonians want better options: https://t.co/rsdqxdhmba

#prolife #chooselife https://t.co/lqcjkddpfg"
869737663921659904,"with each passing day, more lives destroyed, more voices silenced forever. when will we as a nation say ""enough""?? #defundpp #chooselife https://t.co/mwfu6cio2x"
869973626551910400,abortion clinic offering to kill baby at 30 weeks now under investigation https://t.co/9vjr5ot9td #alrightimsayingit #prolifegen https://t.co/k0saklpx1k
870044013138595840,mt @humancoalition: i chose not to view your life as optional. #chooselife #standforlife https://t.co/e2vu7opruj #unbornlivesmatter #pjnet
870049621468340225,"mt @amenditusa: new mood,new plan. let america decide! #prolife #chooselife #hope #pray  https://t.co/gnryhtjbpc #unbornlivesmatter #pjnet"
870069967814746112,mt @patrioticgirl86: the greatest destroyer of love and peace is abortion. #chooselife https://t.co/udvq54yebu #unbornlivesmatter #pjnet
870719914927116289,looking forward to joining @tuckercarlson tonight @ 8:30pm et to talk about pro-lifers + free speech on campus! #1a #freespecch #prolifegen
870747779597049856,utterly ashamed that people would only choose a leader capable of starting a nuclear war. #chooselife
872375787864850433,"i #chooselife

#labour = #life
#conservative = cash

what do you choose? https://t.co/tgaqfix97o"
873388506357301248,‘wonder woman’ filmed epic fight scene while five months pregnant #prolife #chooselife https://t.co/zalzvwdcwb
873543789725569024,washington state named the “least pro-life state” in the united states https://t.co/wmbh2zkxl9 #prolife #prolifegen https://t.co/1e6psg3hh5
877961752490594304,"fringe tickets for @irvinewelsh #trainspottinglive selling out quickly, book now to avoid disappointment ya radges! #chooselife https://t.co/ur5bewcaaz"
879528651406102530,"almost there! which state will lead the charge to #endabortion?
#prolife #prolifeyouth #studentsforlife https://t.co/sa1tcskasq"
880202242615279616,"#twitter allows #plannedparenthood to advertise #abortion, declares #prolife message ‘offensive’ https://t.co/0bvn0mdw6c #chooselife"
880503871357034496,go autumn! she just gave a great workshop at @creationfest on being a pro-life teen and how to become a pro-life activist #prolifegen https://t.co/53vxbgohx5
880816449626882050,"thanks to @lifedynamicsinc for having me on their lifetalk show this morning! https://t.co/b9mgdman4g
#prolife #prolifegen #millenials"
880860207190028289,"i am pretty sure that the state of michigan will know who to choose in their next election
#chooselife"
883368963488534528,new anchor for #prolifegen news 😂 #prolife https://t.co/knaeoxzr1w
886896955116449792,@irvinewelsh #trainspottinglive opens at the preston guildhall 7pm tonight! last tour date before the fringe.  #chooselife https://t.co/m28mrzb9nw
887849635896840193,best approach to reach abortion advocates! @ncregister @pattiarmstrong #prolife @amerlifeleague #prolifegen https://t.co/b1xptw6yzb
887862172193312769,canadian health official wants free abortions for all women https://t.co/9ubmuxfh7r #prolife #prolifegen https://t.co/tpihgq0pij
888019173389021185,brilliant approach to reach out &amp; convert #abortion advocates! https://t.co/j2vtbtatxd #wednesdaywisdom #prolife #prolifegen @pattiarmstrong
888879136659394563,#chooselife choose not to be bullied and worried. be you. https://t.co/jblsveutou
889244847479107590,not bad words from the man himself @irvinewelsh  we fucking love working with his work! an absolute privilege #chooselife https://t.co/4kyg6y4vcs
889870722331320321,"tax dollars should not go to clinics that provide abortions
#wedontneedpp #defundpp #prolifegen"
891068017282613248,@ppfa you may have won but the #prolifegen is coming! ☺️☺️ #wearestrong #wewontbackdown #nottoday #notever
891368701017997312,"mt @amenditusa: new mood,new plan. let america decide! #prolife #chooselife #hope #pray  https://t.co/r0jzyfdk4i #unbornlivesmatter #pjnet"
815346820486467584,this year i #chooselife #happynewyear #happynewyear2017 https://t.co/gi96bon9mv
815374253662998528,mt @humancoalition: i chose not to view your life as optional. #chooselife #standforlife https://t.co/fpqnxm7zkq #unbornlivesmatter #pjnet
815510915273502720,"mt @karee_news: you can do something
try to touch hardened hearts and #chooselife #america https://t.co/xdvafvvufe #unbornlivesmatter #pjnet"
815598004967243776,'all ireland rally for life - belfast 2016' https://t.co/rggnf4iqjg #prolife #belfast #derry #armagh #prolifeyouth
815632789819138048,"abortion ends one life, and forever adversely alters another. 

#chooselife #prolife #pjnet #defundpp 

https://t.co/ygchzwcmnh"
815658861004750852,"want oregon to stop funding abortions with state tax dollars? here's how you can have a say: https://t.co/rersplwpso
--
#prolifegen
#prolife https://t.co/yevppkbgvr"
816775175391870977,fighting for an end to #abortion and @ppfa are some #thingsiwontapologisefor #prolife #prolifegen #civilrightsfortheunborn
822189803395551232,trainspotting sequel - absolutely cracking. everything you've been hoping for. #t2trainspotting #chooselife
822534219280826370,"it’s impossible to tell the difference.
a #preborn’s livelihood should never be outweighed by circumstance
#protectthepreborn #chooselife https://t.co/0p6ux0h2wj"
822534463007719424,we hope to see you all at the walk for life west coast tomorrow! #prolife #prolifecentral #prolifegen #whywemarch #walkforlife https://t.co/ozwxsdxzws
822924347354517505,"meanwhile across the country women &amp; families #chooselife 
https://t.co/ns2sgcrj9s @1lifela @larespectlife @catholicsfollow @realdonaldtrump https://t.co/znwdiikgrk"
823602005436493824,"i wrote #shadesofblue in honor of my dad who marched to protect life. with jesus there is hope for healing. there is always hope
#chooselife https://t.co/qbxowxitnm"
824695007877746688,meet the #prolife group cracking #plannedparenthood’s favorite market https://t.co/yg1nion57x by @tgc @brianefisher #endabortion #chooselife https://t.co/llgipnoyry
824706477235568641,student’s guide for participating in the #marchforlife ==&gt;&gt; https://t.co/k0b3ngoyhu #whywemarch #prolifegen
824946422898388992,wonderful to see scottish students at dc's march for life. we are the  #prolifegen #prolifestudents #yourock https://t.co/fgamjq1tz5
825004693814382592,today let us give witness to life from the moment of conception to natural death - a gift bestowed by god! #marchforlife #chooselife! +sja
825040254231011329,"""if you want equal justice for all and true freedom and lasting peace, then america, defend life."" jpii #whywemarch #prolifegen"
825063605993345024,"mt @awakedeborah: fearfully and wonderfully made! by god.
#prolife #prolifegen https://t.co/ru0xnzobix #unbornlivesmatter #pjnet"
825064126338719744,this morning 27 buses traveled from @ny_arch to d.c. for the @marchforlife! #marchforlife #prolifegen https://t.co/qzfuu10qu8
825065385825271808,"so many knights and their families from around the country are marching for life today! #prolifegen #whywemarch
 https://t.co/3yxtc201oa"
825072581627756544,s/o to the #prolifegen out there doin' work today. 💙 #marchforlife https://t.co/fy7owjjrmw
825103835995787265,flashback to this week in 2013 with #lifechangers @catelynnlowell &amp; @tylerbaltierra speaking up for life! #chooselife https://t.co/ohcmldwusd
825127931815014401,unreal how a films about smack and junkies can make ye feel so fucking proud eh being scottish #chooselife
825128662152396800,saw @t2trainspotting tonight absolutely brilliant - go see! #trainspotting2 #chooselife https://t.co/pvuvswaita
825495102344736768,"just drank first coffee in about a week.
it's hitting hard.
but at least the baby stopped crawling on the ceiling.
#chooselife"
825526704017985536,such an amazing experience with all my sisters🐼❤❤👶🏻#chooselife#marchforlife https://t.co/uim7mvsjuy
825748960761495552,@benjaminswatson at #marchforlife: 'you can change the course of generations' https://t.co/b1urzuaivn @liveactionnews #prolife #chooselife https://t.co/sp5xtbkjbu
825782752012288001,#nfl player @benjaminswatson tells men to stand up for women at #marchforlife https://t.co/lpzq6utpwd #standforlife #chooselife #endabortion https://t.co/snkvuv9gt4
825787006391312384,#t2trainspotting my kind of film #chooselife #class https://t.co/rjchiecswi
826073076324511744,"young and upbeat: millennials in march for life resolute, passionate https://t.co/dsnboq12e1 via @collegefix #whywemarch #prolifegen"
826239586330370048,"how would you spend $1.7 million oregon tax dollars to help pregnant women in need?

#betterthanabortion #prolife #prolifegen #letlifewin https://t.co/2qquoweyhu"
826267612137062400,"#guitar ...old &amp; new 🎸 interesting stuff in tamworth! 
#giglife #lifeontheroad #chooselife… https://t.co/kuzhrbyxss"
827264330156511232,repost yogabbygabbax 📷 we are the #prolifegeneration #chooselife 👣 #walkforlife https://t.co/r5eokp87aw
827754599977086977,"it's official, it's happening, i'm stoked.
#prolife #prolifegen #letlifelive #endabortion #suicideprevention https://t.co/jqe4sza9ue"
828017351874453505,"""i regret my abortion."" her sign speaks the loudest. can we make it even louder. #chooselife https://t.co/pszjzvj5kd"
834044612478169088,this is what the world looks like when a young mother is #prolife 💓snapchat: churchpop #chooselife #holyrosary #catholic https://t.co/fwkc8maetf
834573682446102528,"mt @awakedeborah: fearfully and wonderfully made! by god.
#prolife #prolifegen https://t.co/sydjfxkemm #unbornlivesmatter #pjnet"
834573729640415233,"mt @marylene58: so beautiful and angelic. please
#chooselife. #prolife https://t.co/yhncpzugqr #unbornlivesmatter #pjnet"
835631449747251200,mt @humancoalition: i chose not to view your life as optional. #chooselife #standforlife https://t.co/fpqnxm7zkq #unbornlivesmatter #pjnet
836208089816760322,halt this madness_outlaw abortion! #prolife #chooselife #faith #hope #pray #jesus #unite #us #truth #amen #church #bible #defundpp #roevwade https://t.co/y77z43d44h
836308776261156864,the #abortion industry says life can be thrown away. we know each life holds immeasurable value and potential. #chooselife #sidewalkadvocacy https://t.co/klbggnkxc0
836620149079879681,real image of 5 week old aborted fetus..what the liberals don't want you to see #chooselife https://t.co/7xfqplpx6j
836980294263590912,"mt @amenditusa: time for new mindset, abolish abortion! #prolife #chooselife #hope #pray https://t.co/h5rlfj6b95 #unbornlivesmatter #pjnet"
837008381433032704,come and join the #prolifegen barbara bush! don't buy planned parenthood's lies. #wedontneedpp #ftworth https://t.co/xxloa0izxg
837044979058909184,mt @patriotjewelusa: help save most innocent among us! #chooselife #endabortion #defundpp https://t.co/9jm03xygck #unbornlivesmatter #pjnet
837314362381594625,"yooo! i did not see this coming...

#chooselife https://t.co/ghmaosegm2"
837572341202837504,life is too short to scroll through the comments that people leave on youtube videos! #chooselife
837948950820835329,"@maryannehobbs disrupting my little boys homework 
sometimes you just have to stop and dance ☺
#chooselife https://t.co/dpa92l4ulz"
841076642785185794,ever see this #plannedparenthood bag? now you'll know the #truth. #prolife #prolifegen https://t.co/ugh7yqytks
842747739670757377,"#yourchoice 
""i have set before you life &amp; death, blessing &amp; cursing: #chooselife that you may live.""
deuteronomy 30:19
dr gs linton
plz rt"
844391317144834049,life is beautiful #chooselife https://t.co/qoiyh6uhku
847392862673051648,the world can choose to just talk about apartheid israel's endless occupation… or it can choose to act #chooselife https://t.co/tikv0gkudm
847414198317457410,got temperance? abolish abortion usa! #prolife #chooselife #faith #hope #pray #unite #us #church #amen #jesus #speakup #ethics #truth #life https://t.co/bmusv7dbhr
847979279061102593,@newtowndoc thx for the follow! thank you for your holy work! @rabbisagstgunv stand with you to save lives! #chooselife
848034648898908161,"the spirit gives life,the flesh counts for nothing...the words jesus spoke are full of truth and life
#chooselife @john663"
848063673327333376,"hear the voice of our god pleading with us--""change your ways and live!"" ezekiel 18:30-32 
#dontstaydead #chooselife https://t.co/bvzuh1gbn9 https://t.co/snhxbgasjo"
848748648653627393,"mt @prolifeyouth ""i believe in speaking out against abortion since the victims cannot speak for themselves.""

#prolifegen #prolife https://t.co/uqsxtj64xu"
848976783500247040,#chooselife license plates are headed to the governor's desk! https://t.co/3zjovmrz2m
852278713551138817,pro-life kansas state treasurer ron estes defeats pro-abortion james thompson for congress https://t.co/qowszei8ov #prolife #prolifegen https://t.co/a43umqv9r5
852972179994148866,"thank you, #potus!  #unbornlivesmatter 👶🍼#chooselife https://t.co/t3avbtzdfb"
854710495596630016,"mt @amenditusa: new mood,new plan. let america decide! #prolife #chooselife #hope #pray  https://t.co/ankga6puaw #unbornlivesmatter #pjnet"
855018318213808129,"happy 600th show to the #trainspottinglive team smashing it out in brisbane! here's to many, many more... #chooselife https://t.co/plb4k7tzke"
855089070715940864,mother refused when told to abort her son: ‘i’m just grateful we’ve gotten to know him’: https://t.co/bz83nzfwc0 #prolife #chooselife
855415144247119873,excellent interview with @kevinhinesstory #suicide #chooselife https://t.co/1govrpbm1j
855707756866785281,"the british pregnancy advice centre want more late-term abortions in scotland. 
https://t.co/7mwhibzieq #chooselife https://t.co/ev8rpglek1"
856192356370051072,"@freedomchild3 one of my friend's sisters was told her baby would have #downsyndrome &amp; to #abort. she chose #life &amp; the baby, did not have ds! #chooselife!"
857203884107890689,buzzing to be bringing our @irvinewelsh @trainspotlive to my home town falkirk! get on it 👊🏻🍺 #chooselife https://t.co/gjqoahohq4
857411426989813760,@ppact @repkevincramer defund pp #prolife #ppsellsbabyparts #chooselife
857544558770520064,raffle prizes for #chooselife 1980s party tomorrow night #excited @lymphomaassoc #swanseadockersclub @uwtsd #sa1 @amandahughes007 https://t.co/zpbrh82m3v
857652064763203587,"#chooselife choose #theatre choose #trainspottinglive 
mon 17 – fri 21 july #preston #guildhall https://t.co/x8dg0h0ejs https://t.co/sr5scv1ink"
857989336599601152,pro-life senator slams the pro-abortion media: “there’s just not honesty” https://t.co/rxnpogpxgb #maketodaybetterin4words #prolifegen https://t.co/cmspwtnvbn
858348218219986945,babies with down syndrome shouldn’t be targeted 4 abortion —their lives have value and dignity #chooselife @appsame  https://t.co/qnuvvpjhmm
859126548191821826,mt @patrioticgirl86: one day.... you will wish you had me #praytoendabortion #chooselife https://t.co/dar6ms0c44 #unbornlivesmatter #pjnet
859196902482608128,babies without a voice are killed by those who have been given a choice. #chooselife #prolife #godschildren
861967265163554816,our #trainspottinglive tour is in full swing starting our london leg at @artsdepot tonight! then on to the @brightonfringe #chooselife https://t.co/0sjwhvcdkk
862430541097779200,mt @patrioticgirl86: keep me safe lord from the hands of the wicked. #defundpp #chooselife https://t.co/sboeioy6rj #unbornlivesmatter #pjnet
862442232086908930,"woman who underwent #abortion breaks down after seeing her dead baby
https://t.co/8ycqwsmxnc #chooselife #savethebabyhumans #endabortion"
865470771480584193,@kask_cycling saved my life on sunday. i was in 1 of the worst crashes of my life.always wear a helmet #safetyfirst #besthelmet #chooselife https://t.co/zp9mjty2ry
865639444103274496,"check out the production images for @trainspotlive, here from 20 jun, at https://t.co/eyrec3s0vr  #trainspotting #chooselife https://t.co/xfzbqmvldd"
866036535187038208,mt @politicsiswar: for convenience... #chooselife #praytoendabortion #stand4life #prolife https://t.co/lqbh1lsl4u #unbornlivesmatter #pjnet
867313154384166912,german court give right 2 make decision to parent whose solution benefits child https://t.co/tttb4svu2h @reutersuk #vaccineswork #chooselife
867345973537787904,"mt @awakedeborah: fearfully and wonderfully made! by god.
#prolife #prolifegen https://t.co/w74rdouaeb #unbornlivesmatter #pjnet"
867370148243623936,@foxandfriends @stringfellowfr4 @kthopkins enough of this is too much- the world has learned that some kind of islam wants people dead. #chooselife
867550885311795200,"mt @marylene58: so beautiful and angelic. please
#chooselife. #prolife https://t.co/4fjys8aclw #unbornlivesmatter #pjnet"
867693402099515393,"watched #t2trainspotting again,starting to become addicted.the whole film is amazing.soundtrack unreal.
#chooselife"
869293603541184512,"maratona trainspotting no cine praia grande!
quinta, 1º de junho
18h30: trainspotting (1996)
20h15: trainspotting 2 (2017)
#chooselife https://t.co/g48q6oszak"
869821316798525440,"we're going to see @lifebanduk tonight @roughtradenotts and if u know what's good for you, so will you! https://t.co/pwkw1c5w3g #chooselife https://t.co/q4ozmc7fd3"
869955498065481729,today i would have graduated with honours deg. instead i'm plumbing and a borderline alky #chooselife
872177129710116864,"and proud of it
#prolifegen https://t.co/r9z92iyxoe"
873644007490031616,love the start of tonight's #itv4 intro with a @jm130tt voice over! very clever &amp; v.poignant #chooselife #lustforlife #quietnaysayers #iomtt
878349463776927744,what's yer swally tonight folks? happy weekend. #chooselife 😀 https://t.co/jvn6pmvgt9
880240923816452098,"human babies too?

#chooselife https://t.co/y7cevsb7yd"
880800410847596546,"obedience motivated by our love and awe of god leads to…
-blessing and life
disobedience leads to…
-pain, devastation and death
#chooselife"
880835565763121155,we must protect those who cannot protect themselves #chooselife
884796938037714946,as long as no calves died or cows were harmed any cheese is good! #bekind #chooselife https://t.co/vgrfumqdau
887863321000628224,"and every single day that we don't #defundpp, 897 women are betrayed and 897 lives are lost. #prolifegen #nevercecile #fqhchelpwomentoo https://t.co/jznijvu8ee"
888186434208792581,#tbt to when @ppact understood that abortion kills the life of a baby| circa 1952. #prolifegen https://t.co/755bckw7mp
889092930232823808,thank you for your ministry through prayer! #life #prolife #chooselife #anglicansforlife #prayer #pray https://t.co/p6dzpjapev
889891194884509697,psa: tax dollars should not go to clinics that provide abortion. #duh #prolifegen
890288183220613124,pope offers prayers for charlie gard and his parents as legal challenge ends: https://t.co/3x0mjihsyp #charliegard #chooselife
815355766160834561,"mt @patriotjewelusa: we must make the womb safe again!
#chooselife #praytoendabortion https://t.co/qgv2jc3tt5 #unbornlivesmatter #pjnet"
815362641342373888,"help oregon life united protect mothers and pre-born children by donating today: https://t.co/g2sp3ibemd
-
-
#prolife
#prolifegen https://t.co/h3zmqwstw7"
815502156434436096,"tribute to #georgemichael by #marypavese my sister 
thanks love
#wham #chooselife https://t.co/cmdiksaqsx"
815575604431032321,lingering belief in limbo couldbdamaging2 #prolife cause rt https://t.co/lrrf2q0zls #prolifegen #prolifegeneration https://t.co/hh62u3kk7z
815602276551315456,every life is full of endless possibilities. #prolife #prolifegen https://t.co/eedku3syan
816848123159003140,"fearfully and wonderfully made! by god.
#prolife #prolifegen https://t.co/z9u6upeath"
817851942101811200,saw @trainspotlive at @thevaultsuk tonight - literally one of the best things i've ever witnessed. unreal performance 👏🏻 #chooselife https://t.co/zbd4jthqma
820761838006759424,"amazing turnout at #march4lifechi! @march4lifechi 

#marchforlife #lovethemboth #chooselife #prolife https://t.co/fjzfsoqp3u"
824637072308924416,"""this is the first time a vice president of the united states will attend."" #marchforlife #prolife #prolifegen | https://t.co/ubhe4qn6qg"
824637526229024769,"nro w/ @carrahroy: ""a mother’s love &amp; the march that matters."" our friend’s choice for life.. my godson. https://t.co/qqoxdx4lon #chooselife"
824964176066015233,"it takes a strong woman to #chooselife!
#marchforlife #prolife"
824996039014879232,"this generation will end the evil of abortion.
#marchforlife #whywemarch #chooselife https://t.co/yppgpktitg"
825035867991445504,grateful for these #tn06 students from the diocese of nashville who came out to #marchforlife2017. this is the #prolifegen! #whywemarch https://t.co/ww9by0ddc4
825053560589127680,standing for life is standing for women! #whywemarch #marchforlife #prolifegen #prolifeprowoman @march_for_life https://t.co/wzwezkbuln
825066153143828481,"#marchforlife #chooselife thank you!!!!!!!!
 https://t.co/dweibh2icq"
825083410897047558,all my thoughts and prayers are with those out fighting for life today! #marchforlife #prolifegen
825113087787331584,seeing all the #trainspotting boys on graham norton. can. not. wait to see it. #trainspotting2 #chooselife
825126107095642112,this #chooselife sign isn't even some kind of fucked up marketing campaign for #trainspotting2— which opens in theaters today in the uk!🙂 https://t.co/xmd9lbnyyn
