id,Tweet,Stance
844400742186303488,@actualepafacts can you put this back up on your wall? it shows who you really are.,1
844609677170294786,judge gorsuch has consistently ruled against #reprorights. learn more about his record on women:,1
844805401237348352,15yrs old and this girl will carry that with her a lifetime. 40 ppl watching do nothing. profoundly sick world we live in.,1
844846858807664640,how do you call out #rapeculture in your everyday life? #everydaygenderactivist #humanrightstweets (giphy),1
845279162373984257,as a @kellenberg alumna and a decent human being i am completely disgusted by the institute's perpetuation of,1
845290707791286272,"a table full of men deciding women's health?? and now trump wants a lifetime seat for a nominee hostile to #reprorights. oh yea, !",1
845396792426553346,when politicians actively block #reprorights in public policy a relentless push 4 change is the only language they understand,1
845694524869480448,".@justintrudeau, feminist hero, pledges $650m to fight against anti-abortion laws:",1
846057075084013571,why you need to stop reframing rape survivors' stories by @rachelintheoc,1
846406467653545985,how junk science is leading to harmful reproductive health policy in utah,1
847052879793917954,#misogyny #rapeculture exhibit a: man cleared of sexually assaulting underage girl 'because he didn't enjoy it',1
847101049567674368,anti-choice activists responsible for bogus planned parenthood tapes face 15 felony charges,1
847177222830133248,so grateful to have the fiercest congresswoman @rosadelauro fighting to protect #aca #reprorights @ppfa @ppsne,1
847293627491508225,america must always defend women’s #reprorights &amp; the millions who'd be left without care if @ppact is defunded. rt to,1
847523837092794369,good news: belén will walk free! read more about her story on our @medium:,1
847971503840739328,"@byu, how about you put up signs that say ""don't attack people""?",1
848205824031956992,engineering cheers #rapeculture @sacha_tweets,1
848224154881052672,sexual violence is interconnected.,1
848231938053767168,"@vp @potus too bad you are against workers,",1
848944438550433792,this is what it looks like when lawmakers prioritize their religious beliefs above all else,1
854085145887944704,"#broadchurch was not just an epic piece of art, but vital commentary on dangers of female objectification, toxic masculinity &amp;",1
855372097048195072,justice that isn't intersectional isn't justice at all.,1
855415027691552772,"w/o reproductive rights to our own bodies, women cannot have economic freedom &amp; equality. please support #reprorights @sensanders @tomperez",1
855436461516230660,hold perps accountable for their actions: do not let them make excuses or blame the victim for their behavior. end .,1
855714878908190720,"we need repeal, not replacement; we need #reprorights out of the constitution wholly",1
855750258500001792,great to see the #citizensassembly being more sensible than our government,1
855928959489503233,here's why the war on science is also a war on .,1
855935509981536257,"for #sexualassaultawarenessmonth, let's rethink what we teach kids about .",1
856236957483118592,"tough, fierce words: “blundering men”…”sanctimonious zealots” bring suffering&amp;death: #reprorights ths @nickkristof",1
856764793444855808,"#reprorights are, &amp; must be at center eco empowerment 4 all #women, #disabled women too worldwide.",1
856879224208195585,"#reprorights are, and should be, at the center of economic empowerment for women and girls around the world.",1
857261998127665153,powerful letter led by @senblumenthal &amp; @senatorshaheen urging @nikkihaley to stop us assault on,1
857393903703609344,"#wth surprising, no! #idiot #whiteprivilege promoting culture in #america treat women as property not people!",1
857604474743001088,fantastic blog by @projshiloh co-director johanna stiebert on #bible and #rapeculture. essential reading &amp; urgent work.,1
857660279014006788,"""this is the floor, not the ceiling of what we want"" fascinating insights into the fight for #abortionrights in #honduras from @regifonseca",1
857899662082277377,this week we spoke to @wepbarnet branch meeting w @bpas1968 about #abortionrights in uk &amp; ire.great to meet @wepharingey &amp; @wepgreenwich too,1
857994937610248192,this is unacceptable: nypd sergeant who raped 13-year-old girl gets 3 years in prison,1
862580987795972096,women of nsw i'm sorry rights to your own body are still criminalised and it was old white men who made the decision,1
862941309971181568,"#srhrdialogues; sexual violence is due to #rapeculture &amp; misogyny, recognizing patriarchal manifestations..",1
864903596491636737,"rep fisher resigned, the @nhgop ready to give him a free pass. #rapeculture ty @acttogetheruv @ultraviolet @progressnh @nhcadsv",1
864941148921626624,the story of this woman's self-induced #abortion &amp; death is so relevant in this #trump era.,1
865207048929243137,"america may love #rapeculture, but the #universe don't:",1
865209584885125121,here's some tips on rape prevention - maybe you should read and take note ched evans. #chedevans culture,1
865226813194240002,here are 3 things you can do - right now - to keep the pressure on @govrauner to sign,1
865931648864538624,this is why we must elect a strong #reprorights gov in november! glad for 2 candidates committed to pp funding. @tomperriello @ralphnortham,1
866128043823120384,#rapeculture summed up.,1
867148590321471490,"now more than ever, new york needs to be a leader on #reprorights. sign the petition:",1
867364432262955008,need $673. to hit goal #vagicalmysterytour in #atl 6/2 @lpjldoc @ladypjustice @kartemquin @seedandspark,1
868428395725463552,a dad laughing about his boy toddler looking up random women's skirts. his wife and her friends think it's funny. is this ?,1
869603060309348352,#sb8 is a shameless attempt by #txlege to further restrict #reprorights. this heinous anti-#abortion bill will go to the governor’s desk.,1
876117193246769153,it's called,1
876415390565494784,i believe bill cosby @voxdotcom,1
876869144615858176,yes and yes...this is what we call: #rapeculture the .,1
877135058129244161,"was anxious &amp; in need of a reason to procrastinate sleeping, so decided to help @mnt out by correcting an article for them. yw.",1
878122868281823232,"how to actually win: be for the people. #medicareforall + #reprorights + #lgbtrights = duh. @ironstache gets it, @thedemocrats.",1
878281528043724801, slash coverage increase premiums restrict #reprorights this #healthcarebill will have devastating impacts.,1
878354738319835136,missouri advances bill allowing employers to fire women for using birth control (via @truthdig),1
879710870150029312,"the fight isn't over, but #hb2 scotus win gives us power to dismantle similar barriers to our #reprorights and health care across the us.",1
880110427765587968,"the idea that a woman's no never means no. how #rapeculture works, in a thread.",1
880418238043127808,our clients a and b are delighted that their long struggle has resulted in this decision @simpson_millar,1
815352991251369984,congress proposes 'rape free zone' legislation to curb sexual assault -,1
815371778092478464,our #1 most popular post of 2016 - too many of us can relate. can you?,1
815410937238843396,lesson for malignant narcissists: do not sexually harass a lawyer or try to coerce her.,1
816375586352283648,here's how to be a better reproductive rights advocate in 2017,1
816431766118559745,"these women will be powerful champions for women, families, and .",1
816860417947537408,"says the ""bourbon enthusiast"" ...also how about maybe recommending to young men that they not rape anyone.",1
817090610423365633,#breaking: @speakerryan announces plans to defund planned parenthood #istandwithpp #reprorights @ppact,1
820029622553374720,.@jeanneshaheen sharply questioned trump's secretary of state nominee about whether he will protect .,1
821896207790391296,"hey, price, we could bring you binders full of women! take action:",1
822810602955476992,"if you're a vegetarian you don't eat meat, but you don't demand that meat is taken off all the menus.",1
822953851183648768,seen at the #womensmarch today. a powerful day of solidarity as we march &amp; fight to end violence against women,1
823327245783732224,men have told me that my whole life. didn't listen to them &amp; i won't listen to you. my constituents call the shots &amp; they want !,1
823641013147275264,"every year, 303,000 women die in pregnancy or childbirth. it’s not pro-life to deny them access to reproductive health care.",1
823670664687034368,less than 2 days after the historic #womensmarch and trump is already attacking #reprorights with his,1
824011177453875201,.@repjohnlewis and i go to vote in defense of reproductive freedom and against hr 7.,1
824020640952881152,were you at the #womensmarch on sat.? then you need to call your senators about #hr7 on wednesday.,1
824058202467733505,a great post-#womensmarch read: where do we go from here as #reprorights activists? @rewire_news,1
824075367216541697,pay attention 2 our leaders. demand respect. hyde hurts women. this is unacceptable! #beboldendhyde #reprorights @ppsatwv @aclu_wv @ciera_17,1
824399607463636993,"always inspired to hear &amp; see 1 of my heroes, @cecilerichards, talk about the #urgencyofnow @ppact @ppadvocatespa",1
824636518664982528,trump has set a disastrous course for women’s health &amp; #reprorights: @jessicavalenti,1
824708850192437253,on our way to a legislative briefing on capitol hill hosted by our friends at @naral,1
824710011729371136,track all of the #antichoice #abortion and #reprorights bills at the #txlege with our bill tracker:,1
825125236874104832,this is what donald trump and the gop congress have done to #reprorights in one week. one. week.,1
825129047285968898,"""dshs admits the amendments have no health benefits and … induced no health problems.""",1
825204317367853056,"#rapeculture at baylor - *christian* school whose players, coaches, &amp; staff (incl. pres clinton investigator ken starr) defiled the bible",1
825548197326106624,"you can bet majority of germany, france, sweden, denmark all wish they had done the same.",1
826151464716345344,"#reprorights are under assault given price, ryan &amp; others, plus #scotus vacancy. glad @nygovcuomo doing this &amp; hope other govs follow suit.",1
826195536390664192,how the hyde amendment &amp; h.r. 7 punish america’s poor women,1
831596211140390912,"#whatwomenwant, on #valentinesday &amp; every day, is respect. respect for our bodies, our #reprorights, and our work at the office &amp; at home.",1
833868589581082624,#maga #trumptrain #americafirst #faith is beautiful. this hate?murder? #rapeculture ? is fear control not faith.#sociopaths aka,1
834146515321028609,#globalgagrule restoration denies women their rights &amp; has a devastating impact worldwide,1
834851241104642048,"famous football-playing rapist jameis winston tells elementary school girls to be ""silent""",1
836069444631719936,are you arguing that it's ok the president assaulted women or that casey affleck isn't that bad in comparison? either is yikes.,1
836202542711336961,"america, where we don't send abusers &amp; rapists to prison. we give them #oscars or a nice oval office...",1
836216854343471104,rt @ppgreatplains: this sums up #reprorights day at @bierstation,1
836605665992978433,over 300 world leaders are opposing #trumpglobalgag. join us in supporting the #reprorights of women everywhere.,1
836676308717428742,and it's no wonder.,1
836765034462261248,neil gorsuch poses an existential threat to our civil &amp; #reprorights. we must .,1
836931016547831808,"join us for women's advocacy day in raleigh 3.14. #reprorights are on the agenda, among many other issues #womenmobilizenc @ppsatnc",1
842189250955218944,if the marines had taken slut pages seriously years ago when they were first exposed they wouldn't be having to answer now,1
843152019745587201,tech companies are joining the #reprorights fight. here's why that matters: @thekenyeung,1
843922265993547776,@repcomstock but certainly not issues just as important to women:,1
843996112461742081,when pregnancy begins is a scientific fact.,1
845649479420272645,"you know, it takes two to tango... here's why men need to help pay for prenatal care:",1
845771143638368256,google #pizzagate. read this entire blog. if you know anything about #rapeculture &amp; #humantrafficking this shouldn't be too hard to imagine.,1
847170047609131009,mainstream media jokes about prison rape are yet another manifestation of .,1
847309780192419843,@mattwalshblog a better question: why do you assume dinner with opposite sex will lead to sex???,1
847522329152421888,sign the petition: tell @senatedems to stand their ground on,1
847852212500004865,"defense says that the #rockvillerape was “consensual"" so where’s",1
847975088657846272,"when workplace sexual harassment ends in murder, is the company responsible?",1
848184588555964417,#rapeculture is alive and well over at faux news!,1
848228371674808320,how ceos perpetuate rape culture via @badgerherald,1
848650810795884544,"#feminism2017 says the porn title ""young teen takes brutal dick"" is not .",1
849630343799984129,"you don't mean to make life harder for #survivors, but that's exactly what you're doing with these.",1
850012115343626240,over 2 dozen senators cited #gorsuch's troubling record on #reprorights as a reason they couldn't vote for his confirmation.,1
850842857946533888,she doesn't owe you anything!,1
854072956967952385,"'it's only sex' - a view i've heard many times when talking about rape, from men &amp; women alike. #rapeculture alive and kicking.",1
855481207798235136,"#tellviceverything toews broke ethical rules, again. #nepotism #rapeculture #conjob #impunity. judge, tx to harper.",1
856142220587671552,will we abandon women’s rights in the name of progressive politics? via @thecut,1
856381369672359936,"oh hell, yeah!!! thank you @tomperez",1
856600164353454080,"""red pill"" groups (intersection of anti-feminists &amp; white nationalists) have been promoting rape like this forever.",1
856661475477213184,there's a growing movement of rapists*.,1
856673219952103424,@prisonplanet not to mention that a vote for her is real repudiation of .,1
856842376962289665,"regina fonseca, women's rights defender, discusses strategies for change on #abortion #reprorights in honduras &amp; n.ireland. @queensubelfast",1
856902576444502016,fight for women's #reprorights in #ireland #uk &amp; #honduras continues. abortion must be decriminalised &amp; treated as healthcare &amp;,1
856965535489241088,contraceptive pill sparked a huge economy revolution. #reprorights are crucial for women's economic empowerment.,1
857314750606266368,.@rewire_news unpacks how the #licensetodiscriminate executive order would harm #lgbt equality &amp;,1
857385422921633794,teaching #consent starts young.,1
858326331184099328,"very pertinent message by @joebiden esp2 #youngmen against #sexualassault, ending #rapeculture, stop #lockerroomtalk &amp; act 2makethishappen",1
860445820885364736,i'm just gonna leave this riiight here,1
862505411416653828,tomorrow is a big day at #txlege! be sure to also follow our #reprorights partners for live updates @pptxvotes @naraltx @progresstx @tfn,1
862728578064158720,first anti #reprorights bill is up. #hb2962 is part of a wave of bills ultimately aimed to deny texans abortion care.,1
864280728099405828,carly marrying frank... mikey-c standing up for 'em... j shaking frank's hand... #generalhospital is,1
866728035839594496,"hey @dietstartsmon__ your new drink ""pill cosby"" isn't raising awareness of #rapeculture, it's perpetuating it.",1
867884507000705024,"a2: gender inequity, norms and stereotypes further perpetuates and is a leading root cause to",1
867915765772685312,.@jillfilipovic: #reprorights advocates worried dems are drifting towards giving up abortion rights to court trump voters.,1
868256185690062848,every single day.,1
869158952801533952,"""the judge said it was to his credit that he declined his friend’s offer to also rape her."" what a guy.",1
869191091509219328,an important development in irish women's reproductive rights and healthcare,1
869631016146788357,"another despicable assault on women's #reprorights that would deny millions access to basic, preventative healthcare",1
876099294368890880,many women believe the hung jury in #billcosby makes it harder for women who have been raped and assaulted from coming forward.,1
876120656479473664,"we need to rise up a generation of loving, engaged fathers who teach their sons to respect women and destroy .",1
876408874743496705,i believe bill cosby. it’s time to start believing men who say they drug or sexually assault women.,1
876841218570944512,we need to ensure that all provisions in #sb5 are promoting patients' safety and protecting their privacy,1
876870988797009928,.@alidreith explains that missouri is *already* the third most restrictive state in the nation when it comes .,1
877359388469710848,.@nygovcuomo you should have been lobbying #childvictimsact and .@scottreif1 .@leaderflanagan are a disgrace to new york.,1
877964421246615552,.@rewire_news breaks down a new study on how lawmakers are pushing junk science policy that restricts,1
878018475968430080,these elected officials cast votes to help women on all bills voted on in their respective chambers. thank you!,1
878645683364016128,an important reminder as we discuss attacks on rights.,1
879056255272321024,"when #reprorights are under attack, what do we do? stand-up comedy &amp; fight back! tix &amp; info for chicago (&amp; beyond!):",1
879919654046662656,too many thoughts? this blog might help. #cosby #rapeculture #womensrights @rachelintheoc @madblack65 @siobhan_foran - ty @1julieanderson,1
880245691053953025,this poet's response to #victimblaming is everything. culture,1
880384445940994048,incredibly disappointing news from ni court of appeal. majority says #abortionrights a political decision.time for @stellacreasy to step in!,1
880394694278230016,today's ruling by belfast appeals court is a step in wrong direction. our full reaction here:,1
880404742194778114,"an anti-choice agenda doesn't ""open the tent""--it slams a long fought-for door in the faces of women (&amp; men)who fought for #reprorights. 18/",1
880412592195457025,fantastic news &amp; the right outcome. well done @stellacreasy &amp; all others who supported the motion.,1
880414937671184385,swift move from @theresa_may on #abortionrights. so will ni women get signatures from @nhs doctors in england then? congrats @stellacreasy,1
880416714260926465,"after a&amp;b @uksupremecourt battle, amazing to read govt accept ""direct implications for equality in treatment of women fr ni""",1
880446814473916416,"#reprorights victory: federal court rules that so-called ""crisis pregnancy centers"" cannot use misleading ads",1
880495917383680001,a new freedom for women in northern ireland - a good decision #abortionrights #westminster @bbcwalesnews,1
815355819927564288,are these #male acceptable 🤔 cir-cum-stances,1
815358192922357764,fun fact...,1
815367314048585728,"nytimes: ""she was 14 going on 35."" ignoring is proof of",1
815375230323421184,"suspension hopefully, that's disgusting",1
815382783124127745,"*ephebophilia is the word your looking for. also,",1
815394340700721152,"@politicallymine @cassandra0612 unicorn is defined a ""mythical."" do you see that anywhere in the #rapeculture definition?",1
815398580911542272,complaints against furlong were investigated by the #rcmp. anyone surprised that no charges were laid? #rapeculture #mmiwg white,1
815422554483675136,#reprorights activists: thank you for all you did in 2016 to fight for #reprofreedom &amp; gender equity. happy new year &amp; onward to 2017!,1
816432572351782912,.@maggie_hassan is a champion for #reprorights. we need her now more than ever in the senate!,1
816704711688646656,when @nysassembly speaker @carlheastie speaks up for #reprorights &amp; gets all the applause. @nysa_majority,1
817031627067035649,states are chipping away at #reprorights. here are some of the worst restrictions to watch out for: @huffpostwomen,1
818901530392674304,my body grows numb and heavy on campus. number and heavier with every #rapeculture upholding decision #ubc makes.,1
822086815289081856,and thank you @maggie_hassan for standing up for !,1
822569020692058113,"women's rights are threatened at national, state, and local levels. honored to receive the @naralmissouri endorsement today.",1
823584251329347584,".@potus says he respects women, then imposes #trumpglobalgag rule denying #reprorights worldwide.",1
823950479558373378,no fed $$ can be used for #abortion b/c of #hyde. i oppose gop's effort to restrict #reprorights &amp; tell women what won't be covered,1
823985611140960257,#rapeculture barbara kay: betsy devos’ an excellent pick for secretary of education via @fullcomment,1
824031600803508224,".@nikkihaley confirmed as us ambassador to the @un. a disaster for ,",1
824035482090803200,we won't stop fighting for,1
824665993242894342,"thank you to cm @lesliepoolatx, @mayoradler, and the rest of council for affirming !",1
825086223635070978,(•_•) &lt;) )my body. / \ \(•_•) ( (&gt; my choice. / \ (•_•) &lt;) )&gt; my rules. / \ →,1
825809468399161346,great partnership: @dfid_uk &amp; @unfpa supporting #reprorights for women &amp; girls.,1
826128389069275136,some good news for a change: lawmakers in 18 states are introducing bills to protect #reprorights @kathrynfiona,1
826138045514649600,in albany we're wearing pink and talking to electeds to let them know we need them to stand for,1
826162635154583552,here's where trump’s #scotus picks stand on #reprorights: @jennyalyse,1
830836505379733504,the iud rush: why women are seeking out birth control that can outlast 45 and gop #resist roll-back of,1
831069418201415681,"this february marks 20 years of the choice of termination of pregnancy act, signed by president nelson mandela in 1997",1
832348616769433600,. @sinnfeinireland @moneillsf talking abt denial of rights. will you bring policy for #reprorights and #trustwomen in future?,1
832573027011461120,"outstanding day yesterday, with 2 major victories for @aclufl representing !!",1
833164909429002240,"""we should insert ourselves into men’s most private health care decisions, as well""",1
834813871605022721,"""a constitution committed to equal protection cannot tolerate this result.”",1
834931629822881792,"while some know him as a rapist, others see him as... a good role model for children?",1
835185490089373696,"philip davies says domestic violence against men is wrong, and police *still* insist that doesn't make him a rapist or abuser!",1
835363246840373248,don't live a full life. #victimblaming #rapeculture #misogyny h/t,1
835596139802025986,that moment when an anti-choice protester invades your space because you're a woman he wants to silence,1
836166823745761280,"phrases like ""rape oval"", ""slut juice"" and ""slut alley"" is evidence #rapeculture exists.",1
836970448084733953,"when #reprorights are under attack, what do we do? stand up fight back!",1
837050379552583692,#womenshistorymonth teaser - awc will be bringing an extremely special #reprorights guest to alabama. join us.,1
842377969779781632, iswhen people excuse sexualising children and blame the child for said sexualisation.,1
844179735500537856,trump restores #globalgagrule &amp; lots of african women will die. time to consider donation to @ipasorg,1
844975157210988544,"when gop ""fixes"" to the #ahca trash maternity care and family planning",1
844999559629594624,24hr sit-in to support #plannedparenthood &amp; oppose #trumpcare. come on down 2 the fed building reno!,1
845002859632459776,#neilgorsuch will strengthen the fight against,1
845394799553318912,"we’re expecting a couple good, pro-#reprorights bills at the #txlege next week! join us in supporting them here:",1
845726599811137536,who doesn't love a lil medical autonomy with their pizza?,1
846264384603279360,"anti-feminists should be raped, to teach them not to mock feminism.",1
846727316365590528,yes. this.,1
847055781333798913,"#jehovahswitnesses blame woman's ""choice of associates"" for her rape",1
847226599904649217,"created by @joebiden - it's on us ""autocorrect"" psa translates casual conversation to reveal -",1
847250567369904128,thank you @barbarafavola @hopeforvirginia for standing for choice in virginia @catholic4choice,1
847804612644151297,it's clear our new administration doesn't value women. @vp we will never forget &amp; stop fighting for,1
847857563311931392,this is #rapeculture. this is why women are afraid to walk alone at night. too many people think this type of thing is funny.,1
847898926585757697,i aggressively worked to ensure pregnancy centers inform women of their #reprorights &amp; proudly #standwithpp–#losangeles city atty mike feuer,1
847963897050968064,"whelp, i think it's safe to say this has been the most ironic #womenshistorymonth in a while.",1
847980345832202240,"jonathan mcintosh (@radicalbytes) outdoes himself again. ""predatory romance"". disturbing, important.",1
848168933681229824,icymi: victim-blaming newspaper headline highlights need for better media training,1
848188195166617601,wtf is wrong with @renee_unterman rapeculture rapekit womensrights,1
848205572994412546,when last year they introduced the self defence class for women to protect themselves @sacha_tweets,1
849321669579747329,"there are real heroes among us. @drwillieparker is one. read #lifeswork, a war cry in the battle for :",1
849594606257876992,"@senjeffmerkley thank you, senator merkley, for standing up for truth, justice and the american way! you are our hero.",1
850496961966952449,"so happy to be here with @ppgenaction organizers, friends and fellow activists.",1
851812732877897731,"no, #reprorights is not ""the establishment."" argument sucked when bernie said it nationally, and it sucks when sanfran says that about va.",1
854482205917237248,how many people do you have to sexually harass to get fired from @foxnews?,1
854530170417491969,looks like #billoreilly is learning the hard way just what a bitch karma is!,1
856253115854725121,“i’ve got two words for you @berniesanders &amp; @tomperez: fuck &amp; no.” by @pamela_thilo,1
856256879349166082,"my key message as this week begins, keeping #srhrdialogues alive, #reprorights are #womensrights @reprorights @accpd",1
856431974348726272,reminder-tomorrow: regina fonseca on struggle for #reprorights #abortion &amp; strategies to effect change-see u there!,1
856454899990712320,my thread on the importance of #reprorights in a majority female nation &amp; dem party. bodily autonomy is our legal right &amp; non-negotiable.,1
856874186203045888,women cannot be empowered without access to reproductive health care and bodily autonomy.,1
856891588739551236,a privilege to host regina fonseca. inspired to continue our work to realise,1
856938017965133825,"ivanka trump, women can't be empowered w/o reproductive health care access &amp; bodily autonomy.",1
856953711901511680,don't miss @colemanwildcat4 talking to @teenvogue about @divadaisy2015's sexual assault &amp; #rapeculture. cc @safe_bae,1
857278616945733632,"hey @ivankatrump, women cannot be empowered without reproductive health care access and bodily autonomy.",1
857958301878890497,abortion access is under attack. if we lose it women will die and go to jail. we must prioritize,1
858802171973967873,my thread on #reprorights &amp; progressive politics: women are the majority in america &amp;among progressives.stop saying our rights don't matter.,1
861247106996109314,#reprorights advocates applaud federal judge's decision to strike down louisiana abortion restriction,1
863166957130043394,plz sign/share/rt open letter 2 dnc stating it's not ok to throw #women's #reprorights under the bus!,1
864084952366841856,“my college told me if i spoke about my rape they’d punish me for ‘retaliation.’”,1
864498263839387648,proud to co-sponsor sen @karenspilka @repkatehogan's #patchact to ensure access to #reprohealth services,1
864690435205320704,hell no @tomperez @thedemocrats @dnc #reprorights #womensrights #listenupdnc #onwardtogether no way,1
865530173537505282,#rolfharris free #chedevans victim blaming #julianassange rape charges dropped #rapeculture transparent - all in the same week as,1
867052541124726784,still got people asking what defines #rapeculture? here's a helpful pyramid to show how it grows &amp; spreads.,1
867541438543691776,1 in 4 women. it's not clothing's fault! #rapeculture @yesalldaughters @slutwalkseattle,1
869352155509116928,"""being angry with someone’s #boundaries reveals an attitude of sexual .""",1
869637965789712384,"while today's hearing is a milestone for the senate, i will not rest until ri's law ensures access to #reprorights. #rhca2017 @gaylegoldin",1
876194118296326145,@jelani9 it shouldn't take 50women to come forward to have 1 of them be believed.,1
876548244452638721,the only thing that determines if a woman is going to be raped is whether or not she encounters a rapist.,1
876778053711646721,rape culture in the christian church - our latest blog from linguist @vhobbs5,1
878275386559352832,or... we could teach people not to rape.,1
878799988020699136,i dare y'all to come to @vanswarpedtour and watch us play and tell me that shit is tame. @noiseymusic,1
879168570252443648,#rapeculture doesn't begin in your pants. it begins in your mind.,1
879548333626462210,@marcushjohnson @smartflexin for the millionth time single payer would be disastrous for women's health! don't give the gop more control over funding for,1
879600258833141761,today a&amp;b launch a campaign to fund taking #abortionrights for women from #ni to the ecthr,1
880251852708818944,"this is why we fight. for #reprorights, for the #socialsafetynet, for #affordablehousing, to #saveourcare. for everything.",1
880354378296832000,"huge day for #abortionrights in ni, as @maraclarke says: @nihrc judgment due imminently &amp; @stellacreasy amendment. keep everything crossed!",1
880402752995766272,trump intends to fill #scotus w/far right ideologues like #gorsuch in an attempt to overturn roevwade. #reprorights must be protected. 14/,1
880411011848830980,this is phenomenal,1
880451040864284673,"in a win for #reprorights, crisis pregnancy centers can no longer lie about potentially offering #abortion services.",1
880480307442593792,news and analysis from sky news radio,1
880513363381370880,if like me you missed the @ldnirisharc meeting you can catch up here!,1
815358183103401984,today we remember the fight for #reprorights #racialjustice and #envirojustice in 2016 and resolve to continue the fight in 2017,1
817204639951192064,an important reminder as we discuss the attacks on rights happening right now.,1
821899980952797185,facts matter. @speakerryan falsely claims @ppfa uses taxpayer money for #abortion care: @rewire_news,1
822488861712359425,"we’re ready to stand up for #reprorights, immigration &amp; #lgbtq rights. are you with us?",1
823268716842520577,bc i once terminated a pregnancy after an ultrasound showed it was not going to end happily. i want the same #reprorights for my daughter.,1
823944298056024064,"in his 1st week, trump has endangered our healthcare, our homes, our #reprorights &amp; now our planet. the american people won’t stand for it.",1
823972333664739329,first act by gop congress under trump is shameful attack on women's #reprorights. we must fight to .,1
824012800238436354,"we must keep fighting. we cannot, will not and must not accept the gop's anti-woman agenda.",1
824362846192549889,"#icymi: i spoke out against hr7 yesterday, an unprecedented attack by the @housegop on women's .",1
824968021114486784,"“we applaud governments who are standing up for #reprorights &amp; the millions of women we marched last weekend.""",1
825125738617540608,trump's only been president for a week and already #reprorights are under a greater threat than they've ever faced.,1
825179972662870017,murderers and theocrats at the #womensmarch by @amazingatheist,1
