id,Tweet
1223751061648953345,"Estimada @M_OlgaSCordero usted es tan solo secretaria de nuestro país , más no es Dios para decidir quién vive o quién no. Por ello los mexicanos decimos #NoAlCodigoOlga #NoAlAborto la minoría hace ruido, pero la mayoría decidimos #SiaLaVida  y no #NoAlCodigoOlga "
1223750768559382529,"Este #19F nos volvemos a encontrar 

Este 2020, nos encontrará abrazadas aprobando el #AbortoLegal"
1223749074375135233,"Pañuelo verde en mano porque seguimos en las calles para que el aborto sea legal.

El 19 de febrero nos volvemos a encontrar para pedir #Quesealey
#AbortoLegal2020 #19Fpic.twitter.com/ryPsDJYMxF"
1223747681912147968,@M_OlgaSCordero usted como los @Mx_Diputados  y el @senadomexicano tienen el deber de *RESPETAR LA VIDA de aquellos seres humanos que están por nacer así como *LA VIDA DE USTEDES FUE RESPETADA. #NoAlCodigoOlga #NoAlAborto no tienen derecho a quitar la vida a un indefenso  https://twitter.com/JaimeDuarte/status/1223663839364952065 …
1223742832793526273,"Pasó una hora más, recuerden que #SonResponsables de 41 nuevos abortos en clandestinidad: @Adolfo_RSaa @Claudiojpoggi @OmarPerotti @LoleReutemannOk @Adaiturrez @BoyadjianMiriam @JAlperovichOk #SeraLey"
1223738126822187008,"¿Ya te preguntaste si la menor violada quiere ser madre a corta edad?. El apoyo que mencionas claro que aplica, pero para las MUJERES QUE DESEAN SER MAMÁS. Para entender solo tienes que dejar de ver a la mujer como una incubadora. Solo se requiere un poco de empatía. #AbortoLegal"
1223735258862039040,"Verónica Adams, 16 años, embarazada.
Su novio quiso que aborte. Ella dudó.
Buscó en la web “¿qué es un aborto?”.
En la página @LiveAction vio el video de 1 médico que muestra 1 #homicidioprenatal
Y decidió con libertad informada: hoy tiene 1 bebé de 5 meses.
#SalvemosLas2Vidas"
1223730377170341890,"Para el Gobierno la decisión está tomada y no habrá marcha atrás. El Presidente anunciará el envío del proyecto de legalización el 1 de marzo, durante su discurso ante la Asamblea Legislativa, confirmaron en la comitiva.
#abortolegal2020
#Seraley https://twitter.com/bbimbi/status/1223726333521551362 …"
1223726888109117440,"No es tu cuerpo, es el cuerpo de otro ser humano.
#SalvemosLas2Vidas
#SalvemosAJuanSe"
1223725323658780672,¡Es increíble que habiendo tantos problemas en #México el gobierno se empeñe en promover la cultura de la muerte! #NoAlAborto #MexicoEsProvida #NoAlCodigoOlga
1223725016224677888,Pobre imbécil! Pero ni tu debiste ser abortado #SiaLaVida
1223724897060491267,"El Demonio se regocija en cada aborto, por que le ASESINAN  a un hijo al Creador.
#NoAlAborto
#NoAlCodigoOlga 
Escuchen a este sacerdote Legionario de Cristo #JuanRivas dice que somos culpables por apoyar este genocidio y el pueblo es el que sufre.
https://bit.ly/2vHXFn0 "
1223723827693334530,"Sr. Presidente si lo reencuentra con la Iglesia, sepa que los miembros de ella fijos #SiaLaVida desde la concepción.
Sea coherente por favor."
1223721537892577281,"Gálatas 1,15
[15]Mas, cuando Aquel que me separó desde el seno de mi madre y me llamó por su gracia..
Todos somos llamados, somos hijos de Dios, a hacer cosas grandes, a cambiar el mundo, a salvar almas y llevarlas a sus pies.. 
#NoAlCodigoOlga
#NoAlAborto
#SiAlaVida https://twitter.com/AraVa76020963/status/1223691421577875457 …"
1223719696366653446,"Salmos 22,10-11
[10]Sí, tú del vientre me sacaste, me diste confianza a los pechos de mi madre;
[11]a ti fui entregado cuando salí del seno, desde el vientre de mi madre eres tú mi Dios.
#NoAlAborto
#NoAlCodigoOlga
#LaAsesinaEresTuhttps://twitter.com/AraVa76020963/status/1223691421577875457 …"
1223716149793304588,Orgullo que fue docente de mi peque !! #seraley  se va a caer! https://twitter.com/celestemacdou/status/1223671536135131136 …
1223715056136814592,"#NoAlCodigoOlga
Trabajen por los niños en pobreza extrema y desnutrición, en no promover a los jóvenes tener sexo , leyes que nos ayudan a avanzar.. el matar a un ser humano no es la solución a ningún problema..
Queremos soluciones reales!!
#NoAlAborto
#LaAsesinaEresTuhttps://twitter.com/SeleneClaribel/status/1223654653344256000 …"
1223713322580828162,"“Los mismos ministros que fomentan el aborto en nuestro país son los que aseveran que el número de muertos solo son 19.
El aborto ilegal no es una causa de muerte materna y muchísimo menos la principal causa de muerte de mujeres en edad fértil”
#NoAlAborto
https://www.aciprensa.com/noticias/ministerio-de-salud-de-argentina-aborto-no-es-principal-causa-de-muerte-materna-39962 …"
1223712638213021696,Cada 1 hora 41 abortos clandestinos se dan lugar en argentina. Los responsables: @PinedoFederico @MLVarela @EstebanBullrich @SenadoraBlas @Angelrozaschaco @DalmacioMera @EspinolaCamau @alfredodeangeli @MarioFiad @giacoppoSilvia @GuillermoSnopek @JuancMarino #SeráLey
1223711856189034496,"Ojalá la madre de @M_OlgaSCordero la hubiera abortado y hoy se salvarían muchos niños que van a ser abortados. 
 #NoAlCodigoOlga
 #NoalAborto
 #ProVida
 #SialaVida pic.twitter.com/qOdJcSXLWV"
1223707464354422784,"Totalmente, aún si fue violada, no les interesa (o tal vez sólo así están a favor), y eso es horrible. ""Mi pañuelo verde no obliga a nadie a abortar, mientras que su pañuelo celeste obliga a todas a parir"" #SeráLey "
1223703733244170240,Justificación es : ... acabar con la vida de un bebé de 6/7 meses de gestación..(aborto) . Mi sobrina  estudia en Alemania medicina  y fue prematura de 6 meses ya tiene 21 #Sialavida #Noalaborto #LegitimaDefensa
1223703620459384832,"Prácticamentepodriamos decir que el aborto con todas sus victimas, incluso más que la 2 guerra mundial, es hoy la 3 guerra mundial, #SiALaVida"
1223700945474924549,"Los que creen que esto es salud , les falla #noalaborto pic.twitter.com/t1FN4lSW17"
1223699486184235009,"#NoAlAborto
Los nuevos hijos del Dr. Frankstein, ciencia ficción de terror, en donde se podría asegurar que la electricidad de las sinapsis nerviosas en el cerebro son lo que define cuando inicia la vida de un ser humano. 

Estamos obviando a la Biología Molecular en el siglo XXI"
1223699107350564864,""" Me he dado cuenta que todo el mundo que está a favor del aborto....Ya ha nacido..,."" #RonaldReagan #NoalAborto"
1223698797454397441,"#LoMejorDel2019
#AbortoLegal #Colombia
El Instituto Guttmacher calcula que, de los abortos que se realizan en Colombia cada año, solo entre el 8 y 10 % se hacen en instituciones sanitarias con garantías de calidad.
#RompeElSilenciohttp://ow.ly/6LuK50yaeS3 "
1223697548772356097,"¿Necesitas una interrupción legal de embarazo? En @dailaygaia tenemos la misión de brindarte atención integral, respetuosa, confidencial, personalizada, con calidad y calidez. Visita: http://www.daliaygaia.com 
#Abortolegal #AbortoSeguro #ProAborto #ILEMexico #ILESeguro #ILELegalpic.twitter.com/IQUYInK2jg"
1223697538513063937,"41 nuevos abortos clandestinos en Argentina y ustedes, senadores, #SonResponsables @Adolfo_RSaa @Claudiojpoggi @OmarPerotti @LoleReutemannOk @Adaiturrez @BoyadjianMiriam @JAlperovichOk #SeráLey"
1223696863674740738,"Doy inicio a hilo. Lamentable que en la agenda de la reunión de @Pontifex_es con el presidente @alferdez , no haya estado el TEMA ABORTO. Tuvo que manifestar la posición de la Iglesia y los feligreses, el Secretario de Estado del Vaticano. #Salvemoslasdosvidas #noalaborto pic.twitter.com/8EpcwXZiH9"
1223696288555896838,"...y los bebés de 6/7 meses de gestación asesinados sin hacer nada, eso es libre desarrollo de la personalidad... #FelizSabado #LegitimaDefensa #noalaborto"
1223695677328437248,"#NoAlCodigoOlga

Los mexicanos NO ACEPTAMOS POLÍTICAS GENOCIDAS! #noalaborto
#NoAlCodigoOlga
@M_OlgaSCordero
@MxDiputados
@senadomexico
@lopezobrador_pic.twitter.com/PnF7eXJ5my"
1223690853119660032,"#BuenasTardes. Os dejamos el artículo de opinión de una de nuestras firmas  exclusivas.  @AjjuarezAngel Presidente de @Reddefamilia defendiendo el #SiaLaVida y #Libertad
@RedMadreFundapic.twitter.com/4Rf0fIWxry"
1223690104868343808,"Siempre levantaré mí voz em defensa de los No nacidos, en Colombia existe un remanente que siempre diremos #noalaborto . Vivir o Morir; vivir para impedirlo o morir por permitirlo .@ColJustaLibreshttps://youtu.be/kwTjVC9U9T0 "
